,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
10489,Kansas,US,38.5266,-96.7265,2020-03-07,0,0,0
10490,Louisiana,US,31.1695,-91.8678,2020-03-07,0,0,0
10491,Missouri,US,38.4561,-92.2884,2020-03-07,0,0,0
10492,Vermont,US,44.0459,-72.7107,2020-03-07,0,0,0
10493,Alaska,US,61.3707,-152.4044,2020-03-07,0,0,0
10494,Arkansas,US,34.9697,-92.3731,2020-03-07,0,0,0
10495,Delaware,US,39.3185,-75.5071,2020-03-07,0,0,0
10496,Idaho,US,44.2405,-114.4788,2020-03-07,0,0,0
10497,Maine,US,44.6939,-69.3819,2020-03-07,0,0,0
10498,Michigan,US,43.3266,-84.5361,2020-03-07,0,0,0
10499,Mississippi,US,32.7416,-89.6787,2020-03-07,0,0,0
10500,Montana,US,46.9219,-110.4544,2020-03-07,0,0,0
10501,New Mexico,US,34.8405,-106.2485,2020-03-07,0,0,0
10502,North Dakota,US,47.5289,-99.784,2020-03-07,0,0,0
10503,South Dakota,US,44.2998,-99.4388,2020-03-07,0,0,0
10504,West Virginia,US,38.4912,-80.9545,2020-03-07,0,0,0
10505,Wyoming,US,42.756,-107.3025,2020-03-07,0,0,0
10506,Hubei,China,30.9756,112.2707,2020-03-07,67666,2959,43500
10507,,Iran,32.0,53.0,2020-03-07,5823,145,1669
10508,,"Korea, South",36.0,128.0,2020-03-07,7041,44,135
10509,France,France,46.2276,2.2137,2020-03-07,949,11,12
10510,Guangdong,China,23.3417,113.4244,2020-03-07,1352,7,1237
10511,Henan,China,33.882,113.614,2020-03-07,1272,22,1244
10512,Zhejiang,China,29.1832,120.0934,2020-03-07,1215,1,1154
10513,Hunan,China,27.6104,111.7088,2020-03-07,1018,4,960
10514,Anhui,China,31.8257,117.2264,2020-03-07,990,6,979
10515,Jiangxi,China,27.614,115.7221,2020-03-07,935,1,916
10516,Shandong,China,36.3427,118.1498,2020-03-07,758,6,627
10517,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-07,696,6,40
10518,Jiangsu,China,32.9711,119.455,2020-03-07,631,0,606
10519,Chongqing,China,30.0572,107.874,2020-03-07,576,6,526
10520,Sichuan,China,30.6171,102.7103,2020-03-07,539,3,454
10521,Heilongjiang,China,47.862,127.7615,2020-03-07,481,13,403
10522,Denmark,Denmark,56.2639,9.5018,2020-03-07,23,0,1
10523,Beijing,China,40.1824,116.4142,2020-03-07,426,8,303
10524,Shanghai,China,31.202,121.4491,2020-03-07,342,3,313
10525,Hebei,China,39.549,116.1306,2020-03-07,318,6,307
10526,Fujian,China,26.0789,117.9874,2020-03-07,296,1,295
10527,Guangxi,China,23.8298,108.7881,2020-03-07,252,2,218
10528,Shaanxi,China,35.1917,108.8701,2020-03-07,245,1,226
10529,Yunnan,China,24.974,101.487,2020-03-07,174,2,170
10530,Hainan,China,19.1959,109.7453,2020-03-07,168,6,158
10531,Guizhou,China,26.8154,106.8748,2020-03-07,146,2,115
10532,Tianjin,China,39.3054,117.323,2020-03-07,136,3,128
10533,Shanxi,China,37.5777,112.2922,2020-03-07,133,0,126
10534,Gansu,China,37.8099,101.0583,2020-03-07,120,2,87
10535,Hong Kong,China,22.3,114.2,2020-03-07,108,2,51
10536,Liaoning,China,41.2956,122.6085,2020-03-07,125,1,107
10537,Jilin,China,43.6661,126.1923,2020-03-07,93,1,90
10538,,Czechia,49.8175,15.473,2020-03-07,19,0,0
10539,Xinjiang,China,41.1129,85.2401,2020-03-07,76,3,72
10540,Inner Mongolia,China,44.0935,113.9448,2020-03-07,75,1,67
10541,Ningxia,China,37.2692,106.1655,2020-03-07,75,0,71
10542,,Taiwan*,23.7,121.0,2020-03-07,45,1,12
10543,,Vietnam,16.0,108.0,2020-03-07,18,0,16
10544,,Russia,60.0,90.0,2020-03-07,13,0,2
10545,Qinghai,China,35.7452,95.9956,2020-03-07,18,0,18
10546,Macau,China,22.1667,113.55,2020-03-07,10,0,10
10547,,Moldova,47.4116,28.3699,2020-03-07,0,0,0
10548,,Bolivia,-16.2902,-63.5887,2020-03-07,0,0,0
10549,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-07,1,0,0
10550,St Martin,France,18.0708,-63.0501,2020-03-07,0,0,0
10551,,Honduras,15.2,-86.2419,2020-03-07,0,0,0
10552,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-07,0,0,0
10553,New Brunswick,Canada,46.5653,-66.4619,2020-03-07,0,0,0
10554,Tibet,China,31.6927,88.0924,2020-03-07,1,0,1
10555,,Congo (Kinshasa),-4.0383,21.7587,2020-03-07,0,0,0
10556,,Cote d'Ivoire,7.54,-5.5471,2020-03-07,0,0,0
10557,Saint Barthelemy,France,17.9,-62.8333,2020-03-07,3,0,0
10558,,Jamaica,18.1096,-77.2975,2020-03-07,0,0,0
10559,,Reunion,-21.1151,55.5364,2020-03-07,0,0,0
10560,,Turkey,38.9637,35.2433,2020-03-07,0,0,0
10561,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-07,1,0,0
10562,,Cuba,22.0,-80.0,2020-03-07,0,0,0
10563,,Guyana,5.0,-58.75,2020-03-07,0,0,0
10564,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-07,0,0,0
10565,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-07,206,2,18
10566,,Kazakhstan,48.0196,66.9237,2020-03-07,0,0,0
10567,French Polynesia,France,-17.6797,149.4068,2020-03-07,0,0,0
10568,,Cayman Islands,19.3133,-81.2546,2020-03-07,0,0,0
10569,,Guadeloupe,16.265,-61.551,2020-03-07,0,0,0
10570,Manitoba,Canada,53.7609,-98.8139,2020-03-07,0,0,0
10571,Saskatchewan,Canada,52.9399,-106.4509,2020-03-07,0,0,0
10572,,Ethiopia,9.145,40.4897,2020-03-07,0,0,0
10573,,Sudan,12.8628,30.2176,2020-03-07,0,0,0
10574,,Guinea,9.9456,-9.6966,2020-03-07,0,0,0
10575,,Aruba,12.5211,-69.9683,2020-03-07,0,0,0
10576,Grand Princess,Canada,37.6489,-122.6655,2020-03-07,0,0,0
10577,,Kenya,-0.0236,37.9062,2020-03-07,0,0,0
10578,,Antigua and Barbuda,17.0608,-61.7964,2020-03-07,0,0,0
10579,Alabama,US,32.3182,-86.9023,2020-03-07,0,0,0
10580,,Thailand,15.0,101.0,2020-03-08,50,1,31
10581,,Japan,36.0,138.0,2020-03-08,502,6,76
10582,,Singapore,1.2833,103.8333,2020-03-08,150,0,78
10583,,Nepal,28.1667,84.25,2020-03-08,1,0,1
10584,,Malaysia,2.5,112.5,2020-03-08,99,0,24
10585,British Columbia,Canada,49.2827,-123.1207,2020-03-08,27,0,4
10586,New South Wales,Australia,-33.8688,151.2093,2020-03-08,38,2,4
10587,Victoria,Australia,-37.8136,144.9631,2020-03-08,11,0,7
10588,Queensland,Australia,-28.0167,153.4,2020-03-08,15,0,8
10589,,Cambodia,11.55,104.9167,2020-03-08,2,0,1
10590,,Sri Lanka,7.0,81.0,2020-03-08,1,0,1
10591,,Germany,51.0,9.0,2020-03-08,1040,0,18
10592,,Finland,64.0,26.0,2020-03-08,23,0,1
10593,,United Arab Emirates,24.0,54.0,2020-03-08,45,0,7
10594,,Philippines,13.0,122.0,2020-03-08,10,1,1
10595,,India,21.0,78.0,2020-03-08,39,0,3
10596,,Italy,43.0,12.0,2020-03-08,7375,366,622
10597,,Sweden,63.0,16.0,2020-03-08,203,0,0
10598,,Spain,40.0,-4.0,2020-03-08,673,17,30
10599,South Australia,Australia,-34.9285,138.6007,2020-03-08,7,0,2
10600,,Belgium,50.8333,4.0,2020-03-08,200,0,1
10601,,Egypt,26.0,30.0,2020-03-08,49,1,1
10602,From Diamond Princess,Australia,35.4437,139.638,2020-03-08,0,0,0
10603,,Lebanon,33.8547,35.8623,2020-03-08,32,0,1
10604,,Iraq,33.0,44.0,2020-03-08,60,6,0
10605,,Oman,21.0,57.0,2020-03-08,16,0,2
10606,,Afghanistan,33.0,65.0,2020-03-08,4,0,0
10607,,Bahrain,26.0275,50.55,2020-03-08,85,0,4
10608,,Kuwait,29.5,47.75,2020-03-08,64,0,1
10609,,Algeria,28.0339,1.6596,2020-03-08,19,0,0
10610,,Croatia,45.1,15.2,2020-03-08,12,0,0
10611,,Switzerland,46.8182,8.2275,2020-03-08,337,2,3
10612,,Austria,47.5162,14.5501,2020-03-08,104,0,0
10613,,Israel,31.0,35.0,2020-03-08,61,0,2
10614,,Pakistan,30.3753,69.3451,2020-03-08,6,0,1
10615,,Brazil,-14.235,-51.9253,2020-03-08,20,0,0
10616,,Georgia,42.3154,43.3569,2020-03-08,13,0,0
10617,,Greece,39.0742,21.8243,2020-03-08,73,0,0
10618,,North Macedonia,41.6086,21.7453,2020-03-08,3,0,0
10619,,Norway,60.472,8.4689,2020-03-08,176,0,0
10620,,Romania,45.9432,24.9668,2020-03-08,15,0,3
10621,,Estonia,58.5953,25.0136,2020-03-08,10,0,0
10622,,Netherlands,52.1326,5.2913,2020-03-08,265,3,0
10623,,San Marino,43.9424,12.4578,2020-03-08,36,1,0
10624,,Belarus,53.7098,27.9534,2020-03-08,6,0,0
10625,,Iceland,64.9631,-19.0208,2020-03-08,50,0,0
10626,,Lithuania,55.1694,23.8813,2020-03-08,1,0,0
10627,,Mexico,23.6345,-102.5528,2020-03-08,7,0,1
10628,,New Zealand,-40.9006,174.886,2020-03-08,5,0,0
10629,,Nigeria,9.082,8.6753,2020-03-08,1,0,0
10630,Western Australia,Australia,-31.9505,115.8605,2020-03-08,3,1,0
10631,,Ireland,53.1424,-7.6921,2020-03-08,19,0,0
10632,,Luxembourg,49.8153,6.1296,2020-03-08,3,0,0
10633,,Monaco,43.7333,7.4167,2020-03-08,1,0,0
10634,,Qatar,25.3548,51.1839,2020-03-08,15,0,0
10635,,Ecuador,-1.8312,-78.1834,2020-03-08,14,0,0
10636,,Azerbaijan,40.1431,47.5769,2020-03-08,9,0,0
10637,,Armenia,40.0691,45.0382,2020-03-08,1,0,0
10638,,Dominican Republic,18.7357,-70.1627,2020-03-08,5,0,0
10639,,Indonesia,-0.7893,113.9213,2020-03-08,6,0,0
10640,,Portugal,39.3999,-8.2245,2020-03-08,30,0,0
10641,,Andorra,42.5063,1.5218,2020-03-08,1,0,0
10642,Tasmania,Australia,-41.4545,145.9707,2020-03-08,2,0,0
10643,,Latvia,56.8796,24.6032,2020-03-08,2,0,0
10644,,Morocco,31.7917,-7.0926,2020-03-08,2,0,0
10645,,Saudi Arabia,24.0,45.0,2020-03-08,11,0,0
10646,,Senegal,14.4974,-14.4524,2020-03-08,4,0,1
10647,,Argentina,-38.4161,-63.6167,2020-03-08,12,1,0
10648,,Chile,-35.6751,-71.543,2020-03-08,8,0,0
10649,,Jordan,31.24,36.51,2020-03-08,1,0,0
10650,,Ukraine,48.3794,31.1656,2020-03-08,1,0,0
10651,,Hungary,47.1625,19.5033,2020-03-08,7,0,0
10652,Northern Territory,Australia,-12.4634,130.8456,2020-03-08,0,0,0
10653,,Liechtenstein,47.14,9.55,2020-03-08,1,0,0
10654,,Poland,51.9194,19.1451,2020-03-08,11,0,0
10655,,Tunisia,34.0,9.0,2020-03-08,2,0,0
10656,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-08,3,0,0
10657,,Slovenia,46.1512,14.9955,2020-03-08,16,0,0
10658,,South Africa,-30.5595,22.9375,2020-03-08,3,0,0
10659,,Bhutan,27.5142,90.4336,2020-03-08,1,0,0
10660,,Cameroon,3.848,11.5021,2020-03-08,2,0,0
10661,,Colombia,4.5709,-74.2973,2020-03-08,1,0,0
10662,,Costa Rica,9.7489,-83.7534,2020-03-08,5,0,0
10663,,Peru,-9.19,-75.0152,2020-03-08,6,0,0
10664,,Serbia,44.0165,21.0059,2020-03-08,1,0,0
10665,,Slovakia,48.669,19.699,2020-03-08,3,0,0
10666,,Togo,8.6195,0.8248,2020-03-08,1,0,0
10667,,French Guiana,3.9339,-53.1258,2020-03-08,5,0,0
10668,,Malta,35.9375,14.3754,2020-03-08,3,0,0
10669,,Martinique,14.6415,-61.0242,2020-03-08,2,0,0
10670,,Bulgaria,42.7339,25.4858,2020-03-08,4,0,0
10671,,Maldives,3.2028,73.2207,2020-03-08,4,0,0
10672,,Bangladesh,23.685,90.3563,2020-03-08,3,0,0
10673,,Paraguay,-23.4425,-58.4438,2020-03-08,1,0,0
10674,Ontario,Canada,51.2538,-85.3232,2020-03-08,29,0,4
10675,Alberta,Canada,53.9333,-116.5765,2020-03-08,4,0,0
10676,Quebec,Canada,52.9399,-73.5491,2020-03-08,4,0,0
10677,,Albania,41.1533,20.1683,2020-03-08,0,0,0
10678,,Cyprus,35.1264,33.4299,2020-03-08,0,0,0
10679,,Brunei,4.5353,114.7277,2020-03-08,0,0,0
10680,Washington,US,47.4009,-121.4905,2020-03-08,0,0,0
10681,New York,US,42.1657,-74.9481,2020-03-08,0,0,0
10682,California,US,36.1162,-119.6816,2020-03-08,0,0,0
10683,Massachusetts,US,42.2302,-71.5301,2020-03-08,0,0,0
10684,Diamond Princess,US,35.4437,139.638,2020-03-08,45,0,0
10685,Grand Princess,US,37.6489,-122.6655,2020-03-08,21,0,0
10686,Georgia,US,33.0406,-83.6431,2020-03-08,0,0,0
10687,Colorado,US,39.0598,-105.3111,2020-03-08,0,0,0
10688,Florida,US,27.7663,-81.6868,2020-03-08,0,0,0
10689,New Jersey,US,40.2989,-74.521,2020-03-08,0,0,0
10690,Oregon,US,44.572,-122.0709,2020-03-08,0,0,0
10691,Texas,US,31.0545,-97.5635,2020-03-08,0,0,0
10692,Illinois,US,40.3495,-88.9861,2020-03-08,0,0,0
10693,Pennsylvania,US,40.5908,-77.2098,2020-03-08,0,0,0
10694,Iowa,US,42.0115,-93.2105,2020-03-08,0,0,0
10695,Maryland,US,39.0639,-76.8021,2020-03-08,0,0,0
10696,North Carolina,US,35.6301,-79.8064,2020-03-08,0,0,0
10697,South Carolina,US,33.8569,-80.945,2020-03-08,0,0,0
10698,Tennessee,US,35.7478,-86.6923,2020-03-08,0,0,0
10699,Virginia,US,37.7693,-78.17,2020-03-08,0,0,0
10700,Arizona,US,33.7298,-111.4312,2020-03-08,0,0,0
10701,Indiana,US,39.8494,-86.2583,2020-03-08,0,0,0
10702,Kentucky,US,37.6681,-84.6701,2020-03-08,0,0,0
10703,District of Columbia,US,38.8974,-77.0268,2020-03-08,0,0,0
10704,Nevada,US,38.3135,-117.0554,2020-03-08,0,0,0
10705,New Hampshire,US,43.4525,-71.5639,2020-03-08,0,0,0
10706,Minnesota,US,45.6945,-93.9002,2020-03-08,0,0,0
10707,Nebraska,US,41.1254,-98.2681,2020-03-08,0,0,0
10708,Ohio,US,40.3888,-82.7649,2020-03-08,0,0,0
10709,Rhode Island,US,41.6809,-71.5118,2020-03-08,0,0,0
10710,Wisconsin,US,44.2685,-89.6165,2020-03-08,0,0,0
10711,Connecticut,US,41.5978,-72.7554,2020-03-08,0,0,0
10712,Hawaii,US,21.0943,-157.4983,2020-03-08,0,0,0
10713,Oklahoma,US,35.5653,-96.9289,2020-03-08,0,0,0
10714,Utah,US,40.15,-111.8624,2020-03-08,0,0,0
10715,,Burkina Faso,12.2383,-1.5616,2020-03-08,0,0,0
10716,,Holy See,41.9029,12.4534,2020-03-08,1,0,0
10717,,Mongolia,46.8625,103.8467,2020-03-08,0,0,0
10718,,Panama,8.538,-80.7821,2020-03-08,0,0,0
10719,Kansas,US,38.5266,-96.7265,2020-03-08,0,0,0
10720,Louisiana,US,31.1695,-91.8678,2020-03-08,0,0,0
10721,Missouri,US,38.4561,-92.2884,2020-03-08,0,0,0
10722,Vermont,US,44.0459,-72.7107,2020-03-08,0,0,0
10723,Alaska,US,61.3707,-152.4044,2020-03-08,0,0,0
10724,Arkansas,US,34.9697,-92.3731,2020-03-08,0,0,0
10725,Delaware,US,39.3185,-75.5071,2020-03-08,0,0,0
10726,Idaho,US,44.2405,-114.4788,2020-03-08,0,0,0
10727,Maine,US,44.6939,-69.3819,2020-03-08,0,0,0
10728,Michigan,US,43.3266,-84.5361,2020-03-08,0,0,0
10729,Mississippi,US,32.7416,-89.6787,2020-03-08,0,0,0
10730,Montana,US,46.9219,-110.4544,2020-03-08,0,0,0
10731,New Mexico,US,34.8405,-106.2485,2020-03-08,0,0,0
10732,North Dakota,US,47.5289,-99.784,2020-03-08,0,0,0
10733,South Dakota,US,44.2998,-99.4388,2020-03-08,0,0,0
10734,West Virginia,US,38.4912,-80.9545,2020-03-08,0,0,0
10735,Wyoming,US,42.756,-107.3025,2020-03-08,0,0,0
10736,Hubei,China,30.9756,112.2707,2020-03-08,67707,2986,45235
10737,,Iran,32.0,53.0,2020-03-08,6566,194,2134
10738,,"Korea, South",36.0,128.0,2020-03-08,7314,50,118
10739,France,France,46.2276,2.2137,2020-03-08,1126,19,12
10740,Guangdong,China,23.3417,113.4244,2020-03-08,1352,7,1256
10741,Henan,China,33.882,113.614,2020-03-08,1272,22,1247
10742,Zhejiang,China,29.1832,120.0934,2020-03-08,1215,1,1161
10743,Hunan,China,27.6104,111.7088,2020-03-08,1018,4,968
10744,Anhui,China,31.8257,117.2264,2020-03-08,990,6,984
10745,Jiangxi,China,27.614,115.7221,2020-03-08,935,1,919
10746,Shandong,China,36.3427,118.1498,2020-03-08,758,6,642
10747,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-08,696,6,40
10748,Jiangsu,China,32.9711,119.455,2020-03-08,631,0,612
10749,Chongqing,China,30.0572,107.874,2020-03-08,576,6,527
10750,Sichuan,China,30.6171,102.7103,2020-03-08,539,3,464
10751,Heilongjiang,China,47.862,127.7615,2020-03-08,481,13,412
10752,Denmark,Denmark,56.2639,9.5018,2020-03-08,35,0,1
10753,Beijing,China,40.1824,116.4142,2020-03-08,428,8,308
10754,Shanghai,China,31.202,121.4491,2020-03-08,342,3,314
10755,Hebei,China,39.549,116.1306,2020-03-08,318,6,307
10756,Fujian,China,26.0789,117.9874,2020-03-08,296,1,295
10757,Guangxi,China,23.8298,108.7881,2020-03-08,252,2,223
10758,Shaanxi,China,35.1917,108.8701,2020-03-08,245,1,227
10759,Yunnan,China,24.974,101.487,2020-03-08,174,2,170
10760,Hainan,China,19.1959,109.7453,2020-03-08,168,6,159
10761,Guizhou,China,26.8154,106.8748,2020-03-08,146,2,117
10762,Tianjin,China,39.3054,117.323,2020-03-08,136,3,128
10763,Shanxi,China,37.5777,112.2922,2020-03-08,133,0,126
10764,Gansu,China,37.8099,101.0583,2020-03-08,124,2,87
10765,Hong Kong,China,22.3,114.2,2020-03-08,114,3,58
10766,Liaoning,China,41.2956,122.6085,2020-03-08,125,1,109
10767,Jilin,China,43.6661,126.1923,2020-03-08,93,1,90
10768,,Czechia,49.8175,15.473,2020-03-08,31,0,0
10769,Xinjiang,China,41.1129,85.2401,2020-03-08,76,3,73
10770,Inner Mongolia,China,44.0935,113.9448,2020-03-08,75,1,70
10771,Ningxia,China,37.2692,106.1655,2020-03-08,75,0,71
10772,,Taiwan*,23.7,121.0,2020-03-08,45,1,13
10773,,Vietnam,16.0,108.0,2020-03-08,30,0,16
10774,,Russia,60.0,90.0,2020-03-08,17,0,3
10775,Qinghai,China,35.7452,95.9956,2020-03-08,18,0,18
10776,Macau,China,22.1667,113.55,2020-03-08,10,0,10
10777,,Moldova,47.4116,28.3699,2020-03-08,1,0,0
10778,,Bolivia,-16.2902,-63.5887,2020-03-08,0,0,0
10779,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-08,2,0,0
10780,St Martin,France,18.0708,-63.0501,2020-03-08,0,0,0
10781,,Honduras,15.2,-86.2419,2020-03-08,0,0,0
10782,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-08,0,0,0
10783,New Brunswick,Canada,46.5653,-66.4619,2020-03-08,0,0,0
10784,Tibet,China,31.6927,88.0924,2020-03-08,1,0,1
10785,,Congo (Kinshasa),-4.0383,21.7587,2020-03-08,0,0,0
10786,,Cote d'Ivoire,7.54,-5.5471,2020-03-08,0,0,0
10787,Saint Barthelemy,France,17.9,-62.8333,2020-03-08,3,0,0
10788,,Jamaica,18.1096,-77.2975,2020-03-08,0,0,0
10789,,Reunion,-21.1151,55.5364,2020-03-08,0,0,0
10790,,Turkey,38.9637,35.2433,2020-03-08,0,0,0
10791,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-08,1,0,0
10792,,Cuba,22.0,-80.0,2020-03-08,0,0,0
10793,,Guyana,5.0,-58.75,2020-03-08,0,0,0
10794,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-08,0,0,0
10795,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-08,273,3,18
10796,,Kazakhstan,48.0196,66.9237,2020-03-08,0,0,0
10797,French Polynesia,France,-17.6797,149.4068,2020-03-08,0,0,0
10798,,Cayman Islands,19.3133,-81.2546,2020-03-08,0,0,0
10799,,Guadeloupe,16.265,-61.551,2020-03-08,0,0,0
10800,Manitoba,Canada,53.7609,-98.8139,2020-03-08,0,0,0
10801,Saskatchewan,Canada,52.9399,-106.4509,2020-03-08,0,0,0
10802,,Ethiopia,9.145,40.4897,2020-03-08,0,0,0
10803,,Sudan,12.8628,30.2176,2020-03-08,0,0,0
10804,,Guinea,9.9456,-9.6966,2020-03-08,0,0,0
10805,,Aruba,12.5211,-69.9683,2020-03-08,0,0,0
10806,Grand Princess,Canada,37.6489,-122.6655,2020-03-08,0,0,0
10807,,Kenya,-0.0236,37.9062,2020-03-08,0,0,0
10808,,Antigua and Barbuda,17.0608,-61.7964,2020-03-08,0,0,0
10809,Alabama,US,32.3182,-86.9023,2020-03-08,0,0,0
10810,,Thailand,15.0,101.0,2020-03-09,50,1,31
10811,,Japan,36.0,138.0,2020-03-09,511,10,76
10812,,Singapore,1.2833,103.8333,2020-03-09,150,0,78
10813,,Nepal,28.1667,84.25,2020-03-09,1,0,1
10814,,Malaysia,2.5,112.5,2020-03-09,117,0,24
10815,British Columbia,Canada,49.2827,-123.1207,2020-03-09,32,1,4
10816,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48,2,4
10817,Victoria,Australia,-37.8136,144.9631,2020-03-09,15,0,7
10818,Queensland,Australia,-28.0167,153.4,2020-03-09,15,0,8
10819,,Cambodia,11.55,104.9167,2020-03-09,2,0,1
10820,,Sri Lanka,7.0,81.0,2020-03-09,1,0,1
10821,,Germany,51.0,9.0,2020-03-09,1176,2,18
10822,,Finland,64.0,26.0,2020-03-09,30,0,1
10823,,United Arab Emirates,24.0,54.0,2020-03-09,45,0,7
10824,,Philippines,13.0,122.0,2020-03-09,20,1,1
10825,,India,21.0,78.0,2020-03-09,43,0,3
10826,,Italy,43.0,12.0,2020-03-09,9172,463,724
10827,,Sweden,63.0,16.0,2020-03-09,248,0,1
10828,,Spain,40.0,-4.0,2020-03-09,1073,28,32
10829,South Australia,Australia,-34.9285,138.6007,2020-03-09,7,0,2
10830,,Belgium,50.8333,4.0,2020-03-09,239,0,1
10831,,Egypt,26.0,30.0,2020-03-09,55,1,1
10832,From Diamond Princess,Australia,35.4437,139.638,2020-03-09,0,0,0
10833,,Lebanon,33.8547,35.8623,2020-03-09,32,0,1
10834,,Iraq,33.0,44.0,2020-03-09,60,6,3
10835,,Oman,21.0,57.0,2020-03-09,16,0,2
10836,,Afghanistan,33.0,65.0,2020-03-09,4,0,0
10837,,Bahrain,26.0275,50.55,2020-03-09,95,0,14
10838,,Kuwait,29.5,47.75,2020-03-09,64,0,1
10839,,Algeria,28.0339,1.6596,2020-03-09,20,0,0
10840,,Croatia,45.1,15.2,2020-03-09,12,0,0
10841,,Switzerland,46.8182,8.2275,2020-03-09,374,2,3
10842,,Austria,47.5162,14.5501,2020-03-09,131,0,2
10843,,Israel,31.0,35.0,2020-03-09,61,0,2
10844,,Pakistan,30.3753,69.3451,2020-03-09,6,0,1
10845,,Brazil,-14.235,-51.9253,2020-03-09,25,0,0
10846,,Georgia,42.3154,43.3569,2020-03-09,15,0,0
10847,,Greece,39.0742,21.8243,2020-03-09,73,0,0
10848,,North Macedonia,41.6086,21.7453,2020-03-09,3,0,0
10849,,Norway,60.472,8.4689,2020-03-09,205,0,1
10850,,Romania,45.9432,24.9668,2020-03-09,15,0,3
10851,,Estonia,58.5953,25.0136,2020-03-09,10,0,0
10852,,Netherlands,52.1326,5.2913,2020-03-09,321,3,0
10853,,San Marino,43.9424,12.4578,2020-03-09,36,1,0
10854,,Belarus,53.7098,27.9534,2020-03-09,6,0,1
10855,,Iceland,64.9631,-19.0208,2020-03-09,58,0,0
10856,,Lithuania,55.1694,23.8813,2020-03-09,1,0,0
10857,,Mexico,23.6345,-102.5528,2020-03-09,7,0,1
10858,,New Zealand,-40.9006,174.886,2020-03-09,5,0,0
10859,,Nigeria,9.082,8.6753,2020-03-09,2,0,0
10860,Western Australia,Australia,-31.9505,115.8605,2020-03-09,4,1,0
10861,,Ireland,53.1424,-7.6921,2020-03-09,21,0,0
10862,,Luxembourg,49.8153,6.1296,2020-03-09,3,0,0
10863,,Monaco,43.7333,7.4167,2020-03-09,1,0,0
10864,,Qatar,25.3548,51.1839,2020-03-09,18,0,0
10865,,Ecuador,-1.8312,-78.1834,2020-03-09,15,0,0
10866,,Azerbaijan,40.1431,47.5769,2020-03-09,9,0,0
10867,,Armenia,40.0691,45.0382,2020-03-09,1,0,0
10868,,Dominican Republic,18.7357,-70.1627,2020-03-09,5,0,0
10869,,Indonesia,-0.7893,113.9213,2020-03-09,19,0,0
10870,,Portugal,39.3999,-8.2245,2020-03-09,30,0,0
10871,,Andorra,42.5063,1.5218,2020-03-09,1,0,0
10872,Tasmania,Australia,-41.4545,145.9707,2020-03-09,2,0,0
10873,,Latvia,56.8796,24.6032,2020-03-09,6,0,0
10874,,Morocco,31.7917,-7.0926,2020-03-09,2,0,0
10875,,Saudi Arabia,24.0,45.0,2020-03-09,15,0,0
10876,,Senegal,14.4974,-14.4524,2020-03-09,4,0,1
10877,,Argentina,-38.4161,-63.6167,2020-03-09,12,1,0
10878,,Chile,-35.6751,-71.543,2020-03-09,8,0,0
10879,,Jordan,31.24,36.51,2020-03-09,1,0,0
10880,,Ukraine,48.3794,31.1656,2020-03-09,1,0,0
10881,,Hungary,47.1625,19.5033,2020-03-09,9,0,0
10882,Northern Territory,Australia,-12.4634,130.8456,2020-03-09,0,0,0
10883,,Liechtenstein,47.14,9.55,2020-03-09,1,0,0
10884,,Poland,51.9194,19.1451,2020-03-09,16,0,0
10885,,Tunisia,34.0,9.0,2020-03-09,2,0,0
10886,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-09,3,0,0
